rental_id,rental_duration_days,is_late,late_days,date_key,customer_key,film_key,store_key,staff_key
7445,4,1,1,20050727,480,895,1,1
14314,3,0,0,20050821,57,895,1,2
1429,2,0,0,20050615,42,895,1,1
5636,2,0,0,20050710,574,895,1,1
10524,6,1,3,20050801,348,895,1,2
16041,1,0,0,20050823,195,895,1,2
1034,9,1,6,20050531,479,895,1,2
3200,6,1,3,20050621,271,895,1,2
3958,3,0,0,20050706,346,895,1,2
9100,6,1,3,20050730,356,895,1,1
14549,1,0,0,20050821,488,895,1,1
2493,9,1,6,20050618,573,896,1,1
4460,1,0,0,20050707,178,896,1,1
10540,1,0,0,20050801,320,896,1,2
12158,4,1,1,20050818,177,896,1,2
1852,5,1,2,20050617,210,896,1,2
5559,8,1,5,20050710,110,896,1,1
10441,2,0,0,20050801,4,896,1,2
13049,8,1,5,20050819,291,896,1,2
1117,4,1,1,20050531,73,897,1,1
1650,7,1,4,20050616,277,897,1,1
6299,1,0,0,20050711,129,897,1,2
10927,8,1,5,20050802,346,897,1,1
13075,1,0,0,20050819,205,897,1,2
3829,4,1,1,20050706,227,897,1,1
8197,7,1,4,20050728,470,897,1,2
13414,1,0,0,20050819,599,897,1,1
9043,2,0,0,20050730,379,897,1,1
12604,1,0,0,20050818,238,897,1,1
1141,6,1,3,20050531,226,897,1,2
2561,1,0,0,20050619,355,897,1,2
6314,6,1,3,20050711,427,897,1,1
9015,9,1,6,20050730,242,897,1,2
11737,1,0,0,20050817,482,897,1,1
2606,1,0,0,20050619,329,898,1,2
3731,9,1,5,20050706,420,898,1,2
8847,2,0,0,20050729,513,898,1,1
12985,4,0,0,20050819,472,898,1,1
138,3,0,0,20050525,499,898,1,2
1192,4,0,0,20050615,199,898,1,1
3657,4,0,0,20050706,581,898,1,1
7509,7,1,3,20050727,68,898,1,2
12577,7,1,3,20050818,539,898,1,2
688,4,0,0,20050529,159,898,1,1
1627,7,1,3,20050616,191,898,1,1
6482,2,0,0,20050712,311,898,1,2
8360,3,0,0,20050729,572,898,1,1
12097,0,0,0,20050817,45,898,1,2
2404,5,0,0,20050618,460,899,1,2
5656,4,0,0,20050710,24,899,1,1
9317,8,1,1,20050730,226,899,1,1
11606,1,0,0,20050817,269,899,1,1
11248,0,0,0,20050802,459,899,1,1
12216,0,0,0,20050818,527,899,1,2
955,0,0,0,20050530,433,899,1,2
3215,5,0,0,20050621,260,899,1,1
5911,4,0,0,20050710,556,899,1,2
11017,6,0,0,20050802,513,899,1,2
12117,5,0,0,20050817,595,899,1,1
8473,2,0,0,20050729,439,900,1,1
11749,2,0,0,20050817,448,900,1,2
617,2,0,0,20050528,249,900,1,2
1897,8,1,2,20050617,102,900,1,2
4026,7,1,1,20050707,168,900,1,2
9958,3,0,0,20050731,378,900,1,2
12223,5,0,0,20050818,426,900,1,2
9241,4,1,1,20050730,530,901,1,2
13963,4,1,1,20050820,256,901,1,1
3013,5,1,2,20050620,585,901,1,1
6364,9,1,6,20050711,441,901,1,2
8756,4,1,1,20050729,134,901,1,2
12844,5,1,2,20050819,165,901,1,1
680,4,1,1,20050528,324,901,1,2
2614,3,0,0,20050619,471,901,1,1
6047,5,1,2,20050711,133,901,1,2
8941,3,0,0,20050730,30,901,1,2
15791,8,1,5,20050823,13,901,1,2
1492,1,0,0,20050615,421,901,1,1
3873,9,1,6,20050706,480,901,1,2
8899,2,0,0,20050730,536,901,1,1
13218,3,0,0,20050819,352,901,1,1
4068,4,0,0,20050707,43,902,1,2
10331,6,0,0,20050801,327,902,1,1
15321,2,0,0,20050822,95,902,1,2
3950,7,1,1,20050706,489,902,1,1
7523,0,0,0,20050727,74,902,1,1
15675,7,1,1,20050823,479,902,1,2
129,9,1,3,20050525,310,902,1,2
2742,7,1,1,20050619,530,902,1,1
4241,5,0,0,20050707,98,902,1,2
8737,7,1,1,20050729,157,902,1,2
12754,8,1,2,20050818,151,902,1,2
2773,9,1,3,20050619,408,902,1,1
4926,9,1,3,20050708,359,902,1,1
8594,3,0,0,20050729,339,902,1,1
15699,7,1,1,20050823,417,902,1,1
11480,1,0,0,20050802,551,904,1,2
16030,7,1,4,20050823,360,904,1,2
8055,3,0,0,20050728,389,904,1,2
14824,1,0,0,20050822,97,904,1,2
558,9,1,2,20050528,119,905,1,1
1298,1,0,0,20050615,27,905,1,2
4273,5,0,0,20050707,24,905,1,2
9361,7,0,0,20050730,507,905,1,1
14652,2,0,0,20050821,582,905,1,2
5085,4,0,0,20050709,142,905,1,1
9377,6,0,0,20050730,219,905,1,1
15958,6,0,0,20050823,207,905,1,1
3759,3,0,0,20050706,114,905,1,1
9205,9,1,2,20050730,200,905,1,1
11980,2,0,0,20050817,145,905,1,1
2530,4,0,0,20050619,206,906,1,1
3571,5,1,1,20050706,401,906,1,1
10383,2,0,0,20050801,178,906,1,2
14905,3,0,0,20050822,367,906,1,2
6363,8,1,4,20050711,506,906,1,1
9147,3,0,0,20050730,480,906,1,2
12723,4,0,0,20050818,428,906,1,1
990,6,1,2,20050530,439,907,1,2
1598,7,1,3,20050616,61,907,1,1
4623,4,0,0,20050708,558,907,1,2
7633,4,0,0,20050728,158,907,1,2
13763,6,1,2,20050820,481,907,1,1
2262,1,0,0,20050618,1,907,1,2
4049,8,1,4,20050707,284,907,1,2
11007,2,0,0,20050802,532,907,1,2
12359,0,0,0,20050818,212,907,1,1
8508,3,0,0,20050729,126,907,1,2
12948,2,0,0,20050819,119,907,1,2
1802,4,0,0,20050616,34,907,1,1
4290,7,1,3,20050707,372,907,1,1
9774,1,0,0,20050731,317,907,1,2
13290,5,1,1,20050819,310,907,1,2
6415,7,1,4,20050711,320,908,1,2
8939,2,0,0,20050730,489,908,1,1
13359,7,1,4,20050819,405,908,1,1
1264,3,0,0,20050615,267,908,1,2
5681,7,1,4,20050710,485,908,1,1
10830,4,1,1,20050801,425,908,1,2
15415,9,1,6,20050822,522,908,1,1
226,5,0,0,20050526,271,911,1,2
2520,9,1,2,20050619,233,911,1,1
5331,1,0,0,20050709,444,911,1,1
7930,1,0,0,20050728,5,911,1,1
13273,1,0,0,20050819,353,911,1,1
5234,7,0,0,20050709,41,911,1,1
7070,3,0,0,20050727,374,911,1,2
15479,5,0,0,20050823,549,911,1,1
2842,2,0,0,20050619,226,911,1,2
6304,2,0,0,20050711,261,911,1,1
9253,0,0,0,20050730,101,911,1,2
13321,1,0,0,20050819,374,911,1,2
6829,4,0,0,20050712,70,911,1,1
8420,7,0,0,20050729,438,911,1,1
15364,5,0,0,20050822,522,911,1,1
11051,4,1,1,20050802,233,912,1,2
14924,1,0,0,20050822,560,912,1,1
10775,2,0,0,20050801,404,912,1,2
12785,2,0,0,20050819,471,912,1,2
712,0,0,0,20050529,89,912,1,2
3271,6,1,3,20050621,169,912,1,1
6577,3,0,0,20050712,267,912,1,1
8730,3,0,0,20050729,178,912,1,1
12349,0,0,0,20050818,526,912,1,1
10047,6,1,3,20050731,403,913,1,2
14929,5,1,2,20050822,111,913,1,1
7023,7,1,4,20050727,595,913,1,1
13856,8,1,5,20050820,470,913,1,2
10455,4,1,1,20050801,474,913,1,1
11507,7,1,4,20050816,410,913,1,2
4652,7,1,4,20050708,449,913,1,2
9162,3,0,0,20050730,363,913,1,1
15002,2,0,0,20050822,109,913,1,1
2176,3,0,0,20050618,422,914,1,1
6006,6,0,0,20050711,384,914,1,2
7846,8,1,2,20050728,268,914,1,2
13727,6,0,0,20050820,534,914,1,1
3061,2,0,0,20050620,546,914,1,2
6296,6,0,0,20050711,126,914,1,1
8752,1,0,0,20050729,290,914,1,1
9717,3,0,0,20050731,166,915,1,1
14121,7,0,0,20050821,457,915,1,2
8341,5,0,0,20050729,268,915,1,1
12828,5,0,0,20050819,114,915,1,2
535,2,0,0,20050528,37,915,1,1
1163,8,1,1,20050614,178,915,1,1
3801,5,0,0,20050706,229,915,1,1
9881,5,0,0,20050731,201,915,1,1
12949,3,0,0,20050819,260,915,1,1
61,7,0,0,20050525,375,915,1,2
2976,1,0,0,20050620,427,915,1,1
4654,9,1,2,20050708,405,915,1,1
7578,2,0,0,20050727,29,915,1,1
13140,8,1,1,20050819,326,915,1,2
636,6,1,3,20050528,240,916,1,1
1391,7,1,4,20050615,341,916,1,1
3944,2,0,0,20050706,75,916,1,2
11066,7,1,4,20050802,409,916,1,2
15192,4,1,1,20050822,39,916,1,1
1233,6,1,3,20050615,132,916,1,1
3535,5,1,2,20050706,162,916,1,1
9058,0,0,0,20050730,235,916,1,2
12958,0,0,0,20050819,104,916,1,1
10438,7,1,4,20050801,211,917,1,2
11736,9,1,6,20050817,76,917,1,1
2731,7,1,4,20050619,94,917,1,2
6713,3,0,0,20050712,312,917,1,1
8597,7,1,4,20050729,431,917,1,1
9976,2,0,0,20050731,261,917,1,2
12454,1,0,0,20050818,363,917,1,2
5256,6,1,3,20050709,341,919,1,1
11276,1,0,0,20050802,501,919,1,1
15538,5,1,2,20050823,90,919,1,1
9330,8,1,5,20050730,377,919,1,1
15594,9,1,6,20050823,448,919,1,2
1434,8,1,5,20050615,59,919,1,1
3841,1,0,0,20050706,594,919,1,2
9735,8,1,5,20050731,264,919,1,2
12203,4,1,1,20050818,51,919,1,1
5108,7,1,4,20050709,495,919,1,1
10122,8,1,5,20050731,169,919,1,1
13700,6,1,3,20050820,141,919,1,2
2678,2,0,0,20050619,144,920,1,2
4604,5,1,2,20050708,158,920,1,1
10545,3,0,0,20050801,343,920,1,2
12626,7,1,4,20050818,70,920,1,1
589,5,1,2,20050528,563,920,1,2
2038,1,0,0,20050617,94,920,1,2
6531,4,1,1,20050712,434,920,1,2
10774,7,1,4,20050801,470,920,1,2
14452,5,1,2,20050821,45,920,1,1
605,3,0,0,20050528,417,920,1,2
2536,8,1,5,20050619,283,920,1,1
4107,6,1,3,20050707,43,920,1,1
11073,0,0,0,20050802,308,920,1,1
15271,7,1,4,20050822,213,920,1,2
8627,7,0,0,20050729,386,921,1,2
12322,5,0,0,20050818,293,921,1,1
1412,2,0,0,20050615,314,921,1,2
4392,6,0,0,20050707,150,921,1,1
9560,7,0,0,20050731,465,921,1,1
15437,7,0,0,20050823,256,921,1,2
8268,7,0,0,20050729,219,922,1,1
15656,0,0,0,20050823,27,922,1,2
9846,4,0,0,20050731,305,922,1,2
11514,6,0,0,20050816,152,922,1,1
2500,7,0,0,20050618,238,922,1,1
3926,2,0,0,20050706,245,922,1,2
9906,0,0,0,20050731,522,922,1,1
15777,4,0,0,20050823,48,922,1,2
8260,7,0,0,20050729,509,924,1,1
14762,1,0,0,20050821,298,924,1,1
571,7,0,0,20050528,67,924,1,1
3411,6,0,0,20050621,238,924,1,2
3954,1,0,0,20050706,420,924,1,2
11138,8,1,1,20050802,252,924,1,2
13380,3,0,0,20050819,328,924,1,1
608,7,1,4,20050528,147,925,1,2
2948,9,1,6,20050620,177,925,1,2
6690,4,1,1,20050712,444,925,1,2
11077,7,1,4,20050802,561,925,1,2
11910,1,0,0,20050817,143,925,1,2
8186,2,0,0,20050728,262,925,1,1
14698,7,1,4,20050821,169,925,1,2
7248,5,1,2,20050727,460,925,1,1
11579,5,1,2,20050817,227,925,1,1
262,2,0,0,20050526,410,927,1,2
1350,7,1,1,20050615,211,927,1,1
3563,7,1,1,20050706,593,927,1,2
7491,1,0,0,20050727,240,927,1,2
11645,8,1,2,20050817,161,927,1,1
5488,5,0,0,20050710,23,927,1,2
9659,6,0,0,20050731,421,927,1,2
13349,0,0,0,20050819,308,927,1,1
5996,6,0,0,20050711,382,927,1,1
10552,3,0,0,20050801,153,927,1,2
15887,2,0,0,20050823,172,927,1,2
292,9,1,3,20050526,78,927,1,1
1789,6,0,0,20050616,524,927,1,2
5597,6,0,0,20050710,493,927,1,2
11071,5,0,0,20050802,555,927,1,1
15582,2,0,0,20050823,180,927,1,2
878,7,1,2,20050530,326,928,1,1
2016,2,0,0,20050617,422,928,1,1
5659,4,0,0,20050710,379,928,1,1
8127,3,0,0,20050728,383,928,1,2
14513,2,0,0,20050821,258,928,1,2
6618,1,0,0,20050712,508,928,1,1
9522,3,0,0,20050731,555,928,1,2
11517,4,0,0,20050816,374,928,1,1
3313,1,0,0,20050621,596,928,1,2
6455,4,0,0,20050712,372,928,1,2
8343,3,0,0,20050729,267,928,1,1
12550,0,0,0,20050818,94,928,1,2
6705,0,0,0,20050712,307,929,1,1
8033,2,0,0,20050728,298,929,1,1
12102,6,1,1,20050817,155,929,1,2
8113,8,1,3,20050728,270,929,1,2
15859,4,0,0,20050823,347,929,1,1
5302,1,0,0,20050709,407,929,1,2
8140,1,0,0,20050728,153,929,1,1
12291,5,0,0,20050818,491,929,1,1
1133,2,0,0,20050531,491,929,1,1
1376,4,0,0,20050615,66,929,1,1
3670,5,0,0,20050706,215,929,1,1
10946,2,0,0,20050802,164,929,1,1
13836,1,0,0,20050820,140,929,1,2
746,3,0,0,20050529,48,930,1,2
1746,2,0,0,20050616,300,930,1,2
4173,2,0,0,20050707,5,930,1,1
8229,2,0,0,20050729,380,930,1,2
15736,7,1,3,20050823,449,930,1,1
8029,7,1,3,20050728,487,930,1,1
13198,2,0,0,20050819,108,930,1,2
8011,1,0,0,20050728,542,930,1,1
11901,2,0,0,20050817,456,930,1,2
104,1,0,0,20050525,49,932,1,1
2688,9,1,6,20050619,268,932,1,2
6119,8,1,5,20050711,589,932,1,2
10691,1,0,0,20050801,578,932,1,1
13088,1,0,0,20050819,571,932,1,1
363,1,0,0,20050527,388,932,1,2
3085,1,0,0,20050620,314,932,1,2
3974,4,1,1,20050706,413,932,1,1
9907,8,1,5,20050731,134,932,1,1
14812,4,1,1,20050822,90,932,1,1
224,8,1,4,20050526,413,933,1,1
2330,7,1,3,20050618,503,933,1,1
4920,6,1,2,20050708,240,933,1,1
10066,0,0,0,20050731,236,933,1,2
14793,7,1,3,20050822,128,933,1,2
4737,4,0,0,20050708,247,933,1,1
9883,6,1,2,20050731,227,933,1,1
13516,7,1,3,20050820,217,933,1,1
2246,4,0,0,20050618,319,933,1,1
5994,0,0,0,20050711,436,933,1,2
7905,4,0,0,20050728,34,933,1,1
14836,0,0,0,20050822,143,933,1,1
5725,3,0,0,20050710,221,936,1,2
10088,1,0,0,20050731,443,936,1,2
15472,2,0,0,20050823,386,936,1,1
7885,7,1,4,20050728,84,936,1,1
13655,2,0,0,20050820,175,936,1,1
1521,2,0,0,20050615,549,937,1,1
4498,4,0,0,20050708,163,937,1,2
9303,4,0,0,20050730,199,937,1,1
15583,2,0,0,20050823,66,937,1,1
8849,4,0,0,20050729,284,937,1,1
12909,5,0,0,20050819,593,937,1,2
644,6,1,3,20050528,211,938,1,1
3023,1,0,0,20050620,430,938,1,1
3761,2,0,0,20050706,79,938,1,1
10166,6,1,3,20050731,126,938,1,2
15941,7,1,4,20050823,112,938,1,1
2540,1,0,0,20050619,307,938,1,2
6102,6,1,3,20050711,575,938,1,1
7055,3,0,0,20050727,128,938,1,1
14528,5,1,2,20050821,443,938,1,2
533,4,1,1,20050528,6,938,1,2
3173,6,1,3,20050620,266,938,1,2
4489,1,0,0,20050708,200,938,1,2
10398,2,0,0,20050801,583,938,1,1
11872,4,1,1,20050817,581,938,1,2
1589,8,1,5,20050616,479,938,1,1
6849,7,1,4,20050712,543,938,1,1
11119,8,1,5,20050802,292,938,1,2
12857,1,0,0,20050819,60,938,1,1
3519,4,0,0,20050706,5,940,1,2
8409,2,0,0,20050729,595,940,1,1
12401,2,0,0,20050818,543,940,1,2
9226,7,1,1,20050730,173,940,1,1
15403,0,0,0,20050822,333,940,1,2
2894,1,0,0,20050620,304,940,1,1
3529,1,0,0,20050706,451,940,1,1
6994,8,1,2,20050727,554,940,1,2
13190,6,0,0,20050819,585,940,1,1
436,3,0,0,20050527,103,941,1,2
2723,0,0,0,20050619,372,941,1,1
5060,3,0,0,20050709,311,941,1,2
7806,9,1,5,20050728,194,941,1,1
14298,4,0,0,20050821,74,941,1,1
841,3,0,0,20050530,139,941,1,1
2452,8,1,4,20050618,40,941,1,1
6148,0,0,0,20050711,74,941,1,1
9666,5,1,1,20050731,178,941,1,2
15175,4,0,0,20050822,419,941,1,2
346,8,1,4,20050527,551,941,1,2
2470,6,1,2,20050618,350,941,1,1
5950,2,0,0,20050710,17,941,1,1
10183,8,1,4,20050801,255,941,1,1
13737,5,1,1,20050820,523,941,1,2
3961,2,0,0,20050706,329,941,1,1
9183,6,1,2,20050730,528,941,1,2
12658,1,0,0,20050818,306,941,1,1
3322,1,0,0,20050621,252,942,1,1
4735,4,0,0,20050708,8,942,1,2
9077,9,1,2,20050730,465,942,1,1
14670,6,0,0,20050821,547,942,1,2
8042,7,0,0,20050728,551,942,1,2
12316,8,1,1,20050818,395,942,1,2
8682,5,0,0,20050729,494,944,1,2
15026,6,0,0,20050822,486,944,1,1
6199,7,1,1,20050711,368,944,1,2
7192,3,0,0,20050727,586,944,1,2
14703,0,0,0,20050821,299,944,1,2
3160,8,1,3,20050620,559,945,1,2
3739,2,0,0,20050706,378,945,1,1
7758,5,0,0,20050728,227,945,1,2
11999,3,0,0,20050817,462,945,1,2
2179,1,0,0,20050618,469,945,1,1
6249,2,0,0,20050711,495,945,1,2
10300,2,0,0,20050801,175,945,1,1
7956,9,1,4,20050728,560,945,1,2
13216,6,1,1,20050819,102,945,1,2
5289,2,0,0,20050709,495,945,1,2
9199,1,0,0,20050730,401,945,1,1
15512,1,0,0,20050823,385,945,1,2
8442,4,0,0,20050729,258,947,1,2
11607,2,0,0,20050817,109,947,1,1
175,8,1,3,20050526,50,947,1,2
3075,8,1,3,20050620,265,947,1,2
4881,0,0,0,20050708,402,947,1,2
8474,2,0,0,20050729,326,947,1,1
15208,7,1,2,20050822,103,947,1,1
6411,7,1,1,20050711,516,948,1,1
15552,9,1,3,20050823,32,948,1,2
1452,0,0,0,20050615,18,948,1,1
6599,8,1,2,20050712,278,948,1,2
7320,3,0,0,20050727,121,948,1,2
14914,4,0,0,20050822,373,948,1,1
8869,1,0,0,20050730,563,949,1,2
10534,3,0,0,20050801,426,949,1,1
11860,7,1,1,20050817,352,949,1,1
5891,1,0,0,20050710,363,949,1,1
10080,4,0,0,20050731,572,949,1,2
15159,1,0,0,20050822,272,949,1,2
886,1,0,0,20050530,437,949,1,2
1793,3,0,0,20050616,423,949,1,1
4463,8,1,2,20050708,102,949,1,1
7079,8,1,2,20050727,227,949,1,1
14385,3,0,0,20050821,156,949,1,2
5648,6,0,0,20050710,12,951,1,2
11195,0,0,0,20050802,336,951,1,1
13092,5,0,0,20050819,513,951,1,2
93,9,1,3,20050525,346,951,1,1
1250,7,1,1,20050615,348,951,1,2
4966,5,0,0,20050708,560,951,1,1
9060,4,0,0,20050730,137,951,1,1
15654,6,0,0,20050823,465,951,1,2
3538,5,0,0,20050706,68,951,1,2
7071,7,1,1,20050727,487,951,1,2
15814,4,0,0,20050823,257,951,1,2
3268,8,1,1,20050621,30,952,1,2
5678,8,1,1,20050710,545,952,1,1
9468,7,0,0,20050730,383,952,1,2
13740,9,1,2,20050820,31,952,1,1
9788,9,1,2,20050731,506,952,1,1
14446,5,0,0,20050821,31,952,1,1
1168,4,0,0,20050614,500,952,1,1
4418,3,0,0,20050707,457,952,1,1
9824,7,0,0,20050731,294,952,1,2
12406,4,0,0,20050818,434,952,1,1
352,2,0,0,20050527,378,953,1,1
1921,5,1,2,20050617,457,953,1,2
4726,8,1,5,20050708,33,953,1,2
7643,7,1,4,20050728,470,953,1,1
13501,2,0,0,20050820,503,953,1,2
8151,2,0,0,20050728,81,953,1,1
12333,2,0,0,20050818,371,953,1,2
26,5,1,2,20050525,396,953,1,1
2035,9,1,6,20050617,561,953,1,2
4438,8,1,5,20050707,160,953,1,1
8284,9,1,6,20050729,233,953,1,2
15795,1,0,0,20050823,457,953,1,2
905,6,1,3,20050530,485,953,1,1
1378,4,1,1,20050615,290,953,1,1
5933,2,0,0,20050710,209,953,1,2
10956,7,1,4,20050802,280,953,1,2
12895,7,1,4,20050819,281,953,1,1
1629,6,0,0,20050616,124,956,1,1
6292,0,0,0,20050711,408,956,1,2
8942,7,0,0,20050730,40,956,1,2
299,1,0,0,20050526,167,956,1,2
3011,7,0,0,20050620,303,956,1,2
5397,7,0,0,20050709,446,956,1,1
11179,1,0,0,20050802,496,956,1,1
12889,7,0,0,20050819,78,956,1,2
1241,8,1,1,20050615,572,956,1,2
4374,3,0,0,20050707,492,956,1,2
8173,8,1,1,20050728,29,956,1,2
14664,5,0,0,20050821,243,956,1,1
4259,4,0,0,20050707,325,956,1,1
9204,4,0,0,20050730,163,956,1,2
15434,3,0,0,20050823,518,956,1,2
8782,5,0,0,20050729,293,957,1,1
15428,1,0,0,20050823,158,957,1,1
2268,4,0,0,20050618,31,957,1,2
5864,8,1,1,20050710,142,957,1,2
10833,8,1,1,20050801,102,957,1,1
11978,1,0,0,20050817,269,957,1,2
7171,6,0,0,20050727,592,957,1,1
13859,7,0,0,20050820,562,957,1,1
650,1,0,0,20050528,91,958,1,1
2677,1,0,0,20050619,450,958,1,2
3840,9,1,3,20050706,191,958,1,2
10465,8,1,2,20050801,183,958,1,2
11962,3,0,0,20050817,299,958,1,2
3821,5,0,0,20050706,58,958,1,1
7660,2,0,0,20050728,356,958,1,2
13299,3,0,0,20050819,409,958,1,1
1962,6,0,0,20050617,476,958,1,1
5282,3,0,0,20050709,386,958,1,2
10825,2,0,0,20050801,322,958,1,1
13166,2,0,0,20050819,562,958,1,1
3577,4,0,0,20050706,214,959,1,2
7584,6,0,0,20050727,469,959,1,2
12773,8,1,2,20050818,421,959,1,1
3542,5,0,0,20050706,558,959,1,1
10039,0,0,0,20050731,580,959,1,2
13157,0,0,0,20050819,178,959,1,1
217,4,0,0,20050526,195,961,1,2
1159,2,0,0,20050614,67,961,1,1
6449,9,1,2,20050712,197,961,1,1
11083,5,0,0,20050802,436,961,1,1
13184,0,0,0,20050819,437,961,1,1
182,6,0,0,20050526,475,961,1,2
1773,7,0,0,20050616,452,961,1,2
3932,0,0,0,20050706,138,961,1,2
10520,5,0,0,20050801,349,961,1,2
12914,4,0,0,20050819,417,961,1,2
555,1,0,0,20050528,427,961,1,2
3183,2,0,0,20050620,105,961,1,1
5949,3,0,0,20050710,110,961,1,2
8952,2,0,0,20050730,253,961,1,1
13566,7,0,0,20050820,420,961,1,2
9888,8,1,1,20050731,496,962,1,2
13911,8,1,1,20050820,389,962,1,2
1119,1,0,0,20050531,481,962,1,1
3344,6,0,0,20050621,372,962,1,1
6180,7,0,0,20050711,453,962,1,2
10528,5,0,0,20050801,123,962,1,1
12288,7,0,0,20050818,591,962,1,2
1398,0,0,0,20050615,32,962,1,1
5658,8,1,1,20050710,93,962,1,2
8624,3,0,0,20050729,267,962,1,2
14421,2,0,0,20050821,592,962,1,1
3455,1,0,0,20050621,588,962,1,1
5847,1,0,0,20050710,502,962,1,2
9380,2,0,0,20050730,275,962,1,1
13942,4,0,0,20050820,90,962,1,2
8081,7,1,2,20050728,42,963,1,1
12039,6,1,1,20050817,424,963,1,2
3690,1,0,0,20050706,99,963,1,1
8051,1,0,0,20050728,196,963,1,1
15233,1,0,0,20050822,83,963,1,2
9316,5,1,1,20050730,509,964,1,1
14524,7,1,3,20050821,63,964,1,2
7415,5,1,1,20050727,555,964,1,1
12930,2,0,0,20050819,319,964,1,2
2835,6,1,2,20050619,15,964,1,2
5304,5,1,1,20050709,557,964,1,1
10190,0,0,0,20050801,94,964,1,2
14677,6,1,2,20050821,176,964,1,1
7075,7,1,1,20050727,14,965,1,2
15098,8,1,2,20050822,473,965,1,2
2968,2,0,0,20050620,536,965,1,1
3971,1,0,0,20050706,244,965,1,1
10879,7,1,1,20050802,27,965,1,2
13642,9,1,3,20050820,531,965,1,1
5299,6,1,3,20050709,481,966,1,2
7004,7,1,4,20050727,61,966,1,1
357,3,0,0,20050527,369,966,1,2
3258,1,0,0,20050621,121,966,1,2
5069,4,1,1,20050709,52,966,1,2
7562,4,1,1,20050727,509,966,1,2
13590,4,1,1,20050820,275,966,1,2
3033,6,1,1,20050620,16,967,1,1
6002,1,0,0,20050711,77,967,1,1
7777,0,0,0,20050728,231,967,1,1
12237,7,1,2,20050818,8,967,1,1
4354,7,1,2,20050707,184,967,1,2
9823,6,1,1,20050731,105,967,1,2
15411,3,0,0,20050822,399,967,1,1
2131,7,1,2,20050617,534,967,1,1
4150,0,0,0,20050707,394,967,1,2
9274,6,1,1,20050730,50,967,1,2
13527,4,0,0,20050820,127,967,1,1
908,3,0,0,20050530,534,968,1,1
2092,7,1,1,20050617,540,968,1,2
4420,4,0,0,20050707,442,968,1,2
9419,6,0,0,20050730,535,968,1,2
14725,1,0,0,20050821,235,968,1,2
957,3,0,0,20050530,194,968,1,2
1916,9,1,3,20050617,301,968,1,2
5395,0,0,0,20050709,527,968,1,1
8004,2,0,0,20050728,437,968,1,2
15972,6,0,0,20050823,385,968,1,1
1342,6,0,0,20050615,47,968,1,1
5368,6,0,0,20050709,230,968,1,2
10948,3,0,0,20050802,502,968,1,1
12504,5,0,0,20050818,440,968,1,2
10671,8,1,4,20050801,254,969,1,1
14992,3,0,0,20050822,359,969,1,2
3082,7,1,3,20050620,520,969,1,1
5120,4,0,0,20050709,409,969,1,2
8304,3,0,0,20050729,153,969,1,2
13137,3,0,0,20050819,383,969,1,1
1041,6,1,2,20050531,125,969,1,2
3246,6,1,2,20050621,22,969,1,1
5907,5,1,1,20050710,96,969,1,2
8275,1,0,0,20050729,224,969,1,1
14325,1,0,0,20050821,89,969,1,2
999,3,0,0,20050531,185,969,1,2
2559,9,1,5,20050619,319,969,1,1
5683,9,1,5,20050710,296,969,1,1
9370,2,0,0,20050730,120,969,1,2
14373,4,0,0,20050821,215,969,1,1
1645,6,0,0,20050616,308,970,1,2
5963,1,0,0,20050710,161,970,1,1
9164,9,1,2,20050730,44,970,1,1
12555,7,0,0,20050818,312,970,1,2
5778,4,0,0,20050710,129,970,1,1
7901,3,0,0,20050728,374,970,1,1
12522,9,1,2,20050818,44,970,1,1
1695,6,0,0,20050616,24,970,1,1
5637,6,0,0,20050710,77,970,1,1
7831,1,0,0,20050728,269,970,1,2
14792,8,1,1,20050822,281,970,1,1
23,4,0,0,20050525,599,971,1,1
1680,9,1,5,20050616,481,971,1,2
5209,7,1,3,20050709,431,971,1,1
10009,8,1,4,20050731,142,971,1,2
12244,2,0,0,20050818,42,971,1,2
3345,5,1,1,20050621,393,971,1,2
5590,9,1,5,20050710,470,971,1,1
10151,0,0,0,20050731,70,971,1,1
15134,7,1,3,20050822,351,971,1,1
11,8,1,4,20050525,535,971,1,2
2718,7,1,3,20050619,498,971,1,1
6420,5,1,1,20050711,43,971,1,2
9105,5,1,1,20050730,146,971,1,1
542,6,1,2,20050528,412,971,1,1
1651,1,0,0,20050616,250,971,1,2
5752,7,1,3,20050710,505,971,1,2
10518,5,1,1,20050801,540,971,1,2
15978,7,1,3,20050823,476,971,1,2
618,4,0,0,20050528,577,972,1,1
2895,7,1,3,20050620,274,972,1,2
5876,3,0,0,20050710,321,972,1,2
7211,6,1,2,20050727,296,972,1,1
12996,6,1,2,20050819,419,972,1,1
6413,5,1,1,20050711,168,972,1,2
11016,3,0,0,20050802,247,972,1,1
13605,5,1,1,20050820,406,972,1,2
6545,8,1,4,20050712,438,972,1,1
10575,6,1,2,20050801,168,972,1,1
14309,8,1,4,20050821,191,972,1,2
575,8,1,5,20050528,535,973,1,1
2028,5,1,2,20050617,488,973,1,1
5094,8,1,5,20050709,57,973,1,2
7487,0,0,0,20050727,316,973,1,1
15398,5,1,2,20050822,467,973,1,2
440,1,0,0,20050527,61,973,1,1
2844,4,1,1,20050619,57,973,1,2
5387,2,0,0,20050709,403,973,1,1
11038,5,1,2,20050802,235,973,1,2
14511,6,1,3,20050821,539,973,1,2
