payment_id,customer_id,staff_id,rental_id,amount,store_id,date_key
257,10,2,2222,3.99,2,20050618
260,10,2,3790,3.99,2,20050706
261,10,2,4042,4.99,2,20050707
264,10,2,5068,2.99,2,20050709
268,10,2,8001,6.99,2,20050728
269,10,2,8188,4.99,2,20050728
271,10,2,10671,8.99,2,20050801
272,10,2,11289,2.99,2,20050802
274,10,2,12031,2.99,2,20050817
275,10,2,12400,2.99,2,20050818
276,10,2,13316,4.99,2,20050819
277,10,2,13917,2.99,2,20050820
283,11,2,4608,2.99,2,20050708
285,11,2,5835,5.99,2,20050710
286,11,2,6146,6.99,2,20050711
289,11,2,8100,2.99,2,20050728
290,11,2,8447,1.99,2,20050729
293,11,2,9292,6.99,2,20050730
295,11,2,11166,6.99,2,20050802
296,11,2,11502,0.99,2,20050816
297,11,2,12015,5.99,2,20050817
298,11,2,13572,0.99,2,20050820
301,11,2,15240,2.99,2,20050822
305,12,2,1752,5.99,2,20050616
306,12,2,2434,5.99,2,20050618
307,12,2,2500,5.99,2,20050618
308,12,2,2623,4.99,2,20050619
309,12,2,3135,2.99,2,20050620
314,12,2,5111,0.99,2,20050709
315,12,2,5242,3.99,2,20050709
317,12,2,7008,0.99,2,20050727
318,12,2,7279,0.99,2,20050727
319,12,2,8985,0.99,2,20050730
320,12,2,9166,4.99,2,20050730
321,12,2,9238,5.99,2,20050730
323,12,2,9708,5.99,2,20050731
324,12,2,10392,10.99,2,20050801
325,12,2,11497,0.99,2,20050816
327,12,2,13519,0.99,2,20050820
328,12,2,13895,2.99,2,20050820
329,12,2,14240,4.99,2,20050821
335,13,2,3946,2.99,2,20050706
342,13,2,8831,11.99,2,20050729
343,13,2,9260,9.99,2,20050730
344,13,2,9434,0.99,2,20050730
349,13,2,11315,0.99,2,20050802
350,13,2,11761,5.99,2,20050817
351,13,2,12918,7.99,2,20050819
352,13,2,13096,4.99,2,20050819
353,13,2,13213,0.99,2,20050819
356,13,2,14545,7.99,2,20050821
362,14,2,815,0.99,2,20050529
363,14,2,1360,4.99,2,20050615
367,14,2,5317,7.99,2,20050709
373,14,2,8836,4.99,2,20050729
374,14,2,9438,4.99,2,20050730
377,14,2,10526,6.99,2,20050801
379,14,2,11528,3.99,2,20050817
382,14,2,15015,6.99,2,20050822
388,15,2,3182,0.99,2,20050620
392,15,2,5975,2.99,2,20050711
395,15,2,8615,6.99,2,20050729
396,15,2,8927,4.99,2,20050730
400,15,2,11307,2.99,2,20050802
401,15,2,11341,2.99,2,20050802
403,15,2,12272,2.99,2,20050818
404,15,2,12551,2.99,2,20050818
406,15,2,13339,8.99,2,20050819
408,15,2,13503,5.99,2,20050820
410,15,2,13677,3.99,2,20050820
411,15,2,14569,0.99,2,20050821
412,15,2,14776,4.99,2,20050821
413,15,2,14872,8.99,2,20050822
417,15,2,13968,0.00,2,20060214
420,16,2,887,0.99,2,20050530
422,16,2,1934,6.99,2,20050617
426,16,2,3348,0.99,2,20050621
428,16,2,4219,2.99,2,20050707
429,16,2,4263,3.99,2,20050707
430,16,2,4517,4.99,2,20050708
432,16,2,7489,0.99,2,20050727
433,16,2,7552,2.99,2,20050727
434,16,2,8452,5.99,2,20050729
435,16,2,9158,0.99,2,20050730
436,16,2,9610,5.99,2,20050731
437,16,2,10687,2.99,2,20050801
438,16,2,10727,2.99,2,20050801
439,16,2,11308,0.99,2,20050802
440,16,2,12104,2.99,2,20050817
443,16,2,13151,4.99,2,20050819
447,17,2,287,2.99,2,20050526
449,17,2,884,4.99,2,20050530
450,17,2,2175,5.99,2,20050618
452,17,2,3269,5.99,2,20050621
455,17,2,6884,1.99,2,20050712
456,17,2,8076,8.99,2,20050728
458,17,2,9092,8.99,2,20050730
460,17,2,9382,8.99,2,20050730
462,17,2,11990,4.99,2,20050817
465,17,2,14326,2.99,2,20050821
467,17,2,15752,5.99,2,20050823
471,18,2,1451,5.99,2,20050615
472,18,2,1783,4.99,2,20050616
473,18,2,2112,5.99,2,20050617
475,18,2,4672,3.99,2,20050708
476,18,2,4724,3.99,2,20050708
477,18,2,4923,3.99,2,20050708
478,18,2,6128,2.99,2,20050711
480,18,2,8122,2.99,2,20050728
483,18,2,9114,4.99,2,20050730
485,18,2,10721,1.99,2,20050801
486,18,2,11094,4.99,2,20050802
487,18,2,11439,4.99,2,20050802
488,18,2,12333,0.99,2,20050818
489,18,2,13490,0.99,2,20050820
490,19,2,18,0.99,2,20050525
491,19,2,110,9.99,2,20050525
494,19,2,591,2.99,2,20050528
495,19,2,696,2.99,2,20050529
498,19,2,3423,2.99,2,20050621
499,19,2,3549,4.99,2,20050706
500,19,2,6495,4.99,2,20050712
503,19,2,10077,9.99,2,20050731
505,19,2,11508,8.99,2,20050816
508,19,2,12357,2.99,2,20050818
510,19,2,13804,8.99,2,20050820
513,19,2,15529,0.99,2,20050823
514,20,2,202,2.99,2,20050526
515,20,2,497,6.99,2,20050528
516,20,2,546,1.99,2,20050528
517,20,2,1558,0.99,2,20050616
518,20,2,2136,3.99,2,20050617
519,20,2,2343,4.99,2,20050618
521,20,2,4011,3.99,2,20050707
525,20,2,6267,6.99,2,20050711
526,20,2,7217,4.99,2,20050727
527,20,2,7864,5.99,2,20050728
528,20,2,8127,2.99,2,20050728
529,20,2,9075,4.99,2,20050730
530,20,2,9468,3.99,2,20050730
531,20,2,10284,4.99,2,20050801
536,20,2,13036,4.99,2,20050819
538,20,2,13317,2.99,2,20050819
539,20,2,14613,2.99,2,20050821
540,20,2,15057,6.99,2,20050822
542,20,2,15248,0.99,2,20050822
545,21,2,463,3.99,2,20050527
547,21,2,2235,7.99,2,20050618
550,21,2,2830,4.99,2,20050619
552,21,2,5107,4.99,2,20050709
555,21,2,6943,1.99,2,20050726
557,21,2,8196,6.99,2,20050728
558,21,2,8862,2.99,2,20050729
559,21,2,9149,0.99,2,20050730
561,21,2,10570,4.99,2,20050801
563,21,2,11072,0.99,2,20050802
564,21,2,11970,0.99,2,20050817
565,21,2,12131,2.99,2,20050817
566,21,2,12660,4.99,2,20050818
569,21,2,13399,4.99,2,20050819
574,21,2,14077,8.99,2,20050820
575,21,2,14161,2.99,2,20050821
576,21,2,14446,2.99,2,20050821
581,22,2,820,8.99,2,20050529
583,22,2,4215,2.99,2,20050707
588,22,2,9410,0.99,2,20050730
592,22,2,12809,0.99,2,20050819
593,22,2,13060,9.99,2,20050819
603,23,2,1090,0.99,2,20050531
609,23,2,3736,3.99,2,20050706
610,23,2,3781,2.99,2,20050706
611,23,2,4853,2.99,2,20050708
614,23,2,6917,5.99,2,20050712
617,23,2,8718,0.99,2,20050729
618,23,2,9209,5.99,2,20050730
619,23,2,9255,9.99,2,20050730
620,23,2,9718,3.99,2,20050731
623,23,2,11501,2.99,2,20050816
624,23,2,13290,2.99,2,20050819
625,23,2,13331,4.99,2,20050819
626,23,2,13429,6.99,2,20050819
627,23,2,13511,0.99,2,20050820
628,23,2,13557,0.99,2,20050820
629,23,2,14482,2.99,2,20050821
630,23,2,15532,2.99,2,20060214
631,24,2,1007,6.99,2,20050531
632,24,2,1077,2.99,2,20050531
635,24,2,2116,4.99,2,20050617
637,24,2,2963,7.99,2,20050620
638,24,2,3649,7.99,2,20050706
639,24,2,4378,2.99,2,20050707
641,24,2,5648,0.99,2,20050710
646,24,2,9925,0.99,2,20050731
647,24,2,10491,2.99,2,20050801
649,24,2,11546,2.99,2,20050817
650,24,2,12165,8.99,2,20050818
653,24,2,13058,4.99,2,20050819
655,24,2,15357,4.99,2,20050822
657,25,2,1033,2.99,2,20050531
660,25,2,1754,6.99,2,20050616
661,25,2,2625,8.99,2,20050619
666,25,2,4404,2.99,2,20050707
669,25,2,6905,2.99,2,20050712
670,25,2,8667,2.99,2,20050729
671,25,2,8878,0.99,2,20050730
673,25,2,9334,2.99,2,20050730
674,25,2,9922,2.99,2,20050731
675,25,2,10103,2.99,2,20050731
677,25,2,10860,2.99,2,20050802
686,26,2,1105,2.99,2,20050531
688,26,2,1706,4.99,2,20050616
690,26,2,2416,3.99,2,20050618
691,26,2,2421,6.99,2,20050618
697,26,2,4402,0.99,2,20050707
703,26,2,6243,2.99,2,20050711
704,26,2,7328,0.99,2,20050727
709,26,2,11314,2.99,2,20050802
712,26,2,13111,4.99,2,20050819
713,26,2,14183,4.99,2,20050821
714,26,2,14192,8.99,2,20050821
715,26,2,14603,1.99,2,20050821
719,27,2,787,2.99,2,20050529
721,27,2,1480,4.99,2,20050615
722,27,2,1699,2.99,2,20050616
723,27,2,1960,3.99,2,20050617
724,27,2,2512,2.99,2,20050618
727,27,2,3420,3.99,2,20050621
728,27,2,4038,0.99,2,20050707
732,27,2,6115,0.99,2,20050711
733,27,2,6562,5.99,2,20050712
734,27,2,6658,4.99,2,20050712
736,27,2,9244,0.99,2,20050730
737,27,2,9636,5.99,2,20050731
744,27,2,11740,6.99,2,20050817
745,27,2,12021,5.99,2,20050817
746,27,2,12461,0.99,2,20050818
748,27,2,13816,4.99,2,20050820
750,28,2,388,2.99,2,20050527
752,28,2,1240,2.99,2,20050615
754,28,2,2299,3.99,2,20050618
755,28,2,2604,0.99,2,20050619
758,28,2,4704,0.99,2,20050708
759,28,2,4951,4.99,2,20050708
760,28,2,5653,2.99,2,20050710
762,28,2,6032,0.99,2,20050711
763,28,2,6476,0.99,2,20050712
767,28,2,9544,2.99,2,20050731
768,28,2,9593,4.99,2,20050731
769,28,2,9705,4.99,2,20050731
770,28,2,10116,2.99,2,20050731
771,28,2,10294,6.99,2,20050801
774,28,2,12190,2.99,2,20050818
777,28,2,13783,4.99,2,20050820
778,28,2,14540,2.99,2,20050821
781,28,2,12938,2.99,2,20060214
782,29,2,194,1.99,2,20050526
787,29,2,2801,2.99,2,20050619
788,29,2,2923,2.99,2,20050620
790,29,2,4262,6.99,2,20050707
792,29,2,4535,0.99,2,20050708
793,29,2,5442,10.99,2,20050709
795,29,2,7237,3.99,2,20050727
798,29,2,8673,2.99,2,20050729
799,29,2,9392,4.99,2,20050730
802,29,2,10899,1.99,2,20050802
804,29,2,11962,2.99,2,20050817
807,29,2,12569,6.99,2,20050818
808,29,2,12615,6.99,2,20050818
809,29,2,13173,2.99,2,20050819
811,29,2,13777,2.99,2,20050820
817,29,2,15577,0.99,2,20060214
818,30,2,1874,1.99,2,20050617
819,30,2,1895,2.99,2,20050617
820,30,2,2154,4.99,2,20050617
821,30,2,2730,2.99,2,20050619
823,30,2,4471,2.99,2,20050708
824,30,2,4642,2.99,2,20050708
825,30,2,5028,5.99,2,20050709
828,30,2,5972,7.99,2,20050711
830,30,2,6359,2.99,2,20050711
831,30,2,7394,2.99,2,20050727
832,30,2,7769,4.99,2,20050728
834,30,2,8038,4.99,2,20050728
837,30,2,9309,2.99,2,20050730
838,30,2,9551,0.99,2,20050731
844,30,2,12758,0.99,2,20050818
851,30,2,15829,2.99,2,20050823
852,31,2,1656,4.99,2,20050616
855,31,2,2341,6.99,2,20050618
857,31,2,2438,0.99,2,20050618
859,31,2,2648,4.99,2,20050619
860,31,2,3117,2.99,2,20050620
861,31,2,3172,1.99,2,20050620
864,31,2,3967,4.99,2,20050706
866,31,2,4738,9.99,2,20050708
868,31,2,6580,4.99,2,20050712
870,31,2,7138,3.99,2,20050727
871,31,2,7178,2.99,2,20050727
872,31,2,7464,2.99,2,20050727
873,31,2,8997,0.99,2,20050730
874,31,2,12085,4.99,2,20050817
876,31,2,15682,6.99,2,20050823
877,31,2,15816,6.99,2,20050823
878,32,2,483,4.99,2,20050527
879,32,2,803,4.99,2,20050529
880,32,2,1067,4.99,2,20050531
881,32,2,1887,6.99,2,20050617
882,32,2,2160,0.99,2,20050617
883,32,2,2624,5.99,2,20050619
884,32,2,2891,1.99,2,20050620
887,32,2,4771,2.99,2,20050708
888,32,2,4899,0.99,2,20050708
893,32,2,6450,2.99,2,20050712
897,32,2,8390,5.99,2,20050729
898,32,2,8453,2.99,2,20050729
899,32,2,8914,2.99,2,20050730
901,32,2,11831,4.99,2,20050817
902,32,2,12414,9.99,2,20050818
906,32,2,14570,5.99,2,20050821
909,33,2,3173,8.99,2,20050620
913,33,2,6280,0.99,2,20050711
916,33,2,9085,4.99,2,20050730
918,33,2,10335,2.99,2,20050801
926,33,2,15115,2.99,2,20050822
929,34,2,2257,5.99,2,20050618
931,34,2,3508,3.99,2,20050706
934,34,2,5643,4.99,2,20050710
935,34,2,5918,5.99,2,20050710
936,34,2,7015,2.99,2,20050727
937,34,2,7124,2.99,2,20050727
942,34,2,11096,0.99,2,20050802
944,34,2,11701,4.99,2,20050817
945,34,2,12286,2.99,2,20050818
949,34,2,13949,2.99,2,20050820
951,34,2,14701,7.99,2,20050821
952,35,2,47,3.99,2,20050525
959,35,2,3112,4.99,2,20050620
960,35,2,3597,2.99,2,20050706
961,35,2,4098,4.99,2,20050707
962,35,2,4990,0.99,2,20050709
964,35,2,5323,0.99,2,20050709
974,35,2,9033,2.99,2,20050730
982,35,2,14124,2.99,2,20050821
983,35,2,14735,4.99,2,20050821
986,36,2,2741,0.99,2,20050619
987,36,2,4135,0.99,2,20050707
988,36,2,4560,4.99,2,20050708
989,36,2,4762,4.99,2,20050708
991,36,2,6030,0.99,2,20050711
994,36,2,7919,6.99,2,20050728
995,36,2,8099,0.99,2,20050728
999,36,2,9805,0.99,2,20050731
1000,36,2,10525,2.99,2,20050801
1001,36,2,10761,2.99,2,20050801
1003,36,2,10964,6.99,2,20050802
1004,36,2,11616,4.99,2,20050817
1006,36,2,13562,2.99,2,20050820
1007,36,2,13564,1.99,2,20050820
1010,36,2,15657,4.99,2,20050823
1014,37,2,1812,1.99,2,20050616
1015,37,2,1854,3.99,2,20050617
1016,37,2,3472,7.99,2,20050705
1019,37,2,7939,0.99,2,20050728
1025,37,2,13147,4.99,2,20050819
1026,37,2,13444,0.99,2,20050820
1027,37,2,13493,3.99,2,20050820
1028,37,2,14025,8.99,2,20050820
1030,37,2,14532,2.99,2,20050821
1033,37,2,16035,0.99,2,20050823
1034,38,2,1250,2.99,2,20050615
1036,38,2,2605,1.99,2,20050619
1037,38,2,3003,4.99,2,20050620
1038,38,2,3392,3.99,2,20050621
1040,38,2,4228,1.99,2,20050707
1042,38,2,4644,4.99,2,20050708
1044,38,2,5460,2.99,2,20050709
1048,38,2,7158,4.99,2,20050727
1049,38,2,7163,5.99,2,20050727
1050,38,2,7321,5.99,2,20050727
1052,38,2,8924,3.99,2,20050730
1053,38,2,9216,0.99,2,20050730
1056,38,2,10111,2.99,2,20050731
1057,38,2,10524,6.99,2,20050801
1058,38,2,11049,3.99,2,20050802
1061,38,2,12092,0.99,2,20050817
1062,38,2,12187,1.99,2,20050818
1064,38,2,14632,2.99,2,20050821
1070,39,2,2135,0.99,2,20050617
1071,39,2,2439,4.99,2,20050618
1075,39,2,4695,8.99,2,20050708
1076,39,2,4712,6.99,2,20050708
1077,39,2,4727,7.99,2,20050708
1079,39,2,5515,2.99,2,20050710
1081,39,2,8307,6.99,2,20050729
1082,39,2,8366,1.99,2,20050729
1083,39,2,8723,7.99,2,20050729
1087,39,2,10052,4.99,2,20050731
1090,39,2,10269,4.99,2,20050801
1091,39,2,10630,0.99,2,20050801
1093,39,2,12268,0.99,2,20050818
1094,39,2,12459,4.99,2,20050818
1095,39,2,13101,7.99,2,20050819
1096,39,2,15124,5.99,2,20050822
1098,40,2,2470,7.99,2,20050618
1099,40,2,2896,2.99,2,20050620
1102,40,2,5001,1.99,2,20050709
1103,40,2,5777,2.99,2,20050710
1106,40,2,7684,0.99,2,20050728
1107,40,2,8031,0.99,2,20050728
1108,40,2,8170,3.99,2,20050728
1110,40,2,9700,4.99,2,20050731
1111,40,2,9961,6.99,2,20050731
1114,40,2,11919,0.99,2,20050817
1115,40,2,11948,3.99,2,20050817
1116,40,2,12396,9.99,2,20050818
1117,40,2,12877,2.99,2,20050819
1125,41,2,3246,7.99,2,20050621
1126,41,2,3827,2.99,2,20050706
1127,41,2,4294,9.99,2,20050707
1131,41,2,7153,4.99,2,20050727
1133,41,2,8008,6.99,2,20050728
1136,41,2,8225,2.99,2,20050728
1138,41,2,9313,5.99,2,20050730
1141,41,2,10495,4.99,2,20050801
1143,41,2,12147,2.99,2,20050818
1144,41,2,12173,3.99,2,20050818
1145,41,2,12821,0.99,2,20050819
1146,41,2,14539,7.99,2,20050821
1147,41,2,15860,4.99,2,20050823
1150,42,2,1534,0.99,2,20050616
1151,42,2,2056,2.99,2,20050617
1154,42,2,4391,2.99,2,20050707
1155,42,2,5199,4.99,2,20050709
1156,42,2,5517,5.99,2,20050710
1157,42,2,5652,3.99,2,20050710
1166,42,2,8785,2.99,2,20050729
1167,42,2,8852,3.99,2,20050729
1168,42,2,8915,3.99,2,20050730
1169,42,2,10060,6.99,2,20050731
1170,42,2,10345,2.99,2,20050801
1171,42,2,10845,2.99,2,20050801
1174,42,2,12499,2.99,2,20050818
1179,43,2,123,4.99,2,20050525
1181,43,2,1544,4.99,2,20050616
1182,43,2,3683,1.99,2,20050706
1187,43,2,5941,4.99,2,20050710
1189,43,2,6680,0.99,2,20050712
1191,43,2,7868,4.99,2,20050728
1192,43,2,8376,4.99,2,20050729
1197,43,2,14837,4.99,2,20050822
1198,43,2,15155,4.99,2,20050822
1199,43,2,15800,6.99,2,20050823
1200,43,2,15945,2.99,2,20050823
1201,43,2,15644,3.98,2,20060214
1206,44,2,721,0.99,2,20050529
1211,44,2,2866,4.99,2,20050620
1212,44,2,4390,0.99,2,20050707
1213,44,2,4723,9.99,2,20050708
1216,44,2,5849,6.99,2,20050710
1217,44,2,5909,4.99,2,20050710
1219,44,2,7526,6.99,2,20050727
1220,44,2,8775,4.99,2,20050729
1223,44,2,12345,3.99,2,20050818
1226,44,2,12982,4.99,2,20050819
1227,44,2,15054,2.99,2,20050822
1228,44,2,13428,4.99,2,20060214
1229,45,2,277,2.99,2,20050526
1231,45,2,1979,2.99,2,20050617
1232,45,2,2722,4.99,2,20050619
1234,45,2,3444,0.99,2,20050621
1239,45,2,6001,0.99,2,20050711
1240,45,2,6002,2.99,2,20050711
1245,45,2,10878,6.99,2,20050802
1248,45,2,11483,2.99,2,20050802
1249,45,2,11488,3.99,2,20050802
1252,45,2,13394,4.99,2,20050819
1255,45,2,16037,7.99,2,20050823
1256,46,2,401,2.99,2,20050527
1257,46,2,432,4.99,2,20050527
1260,46,2,1214,4.99,2,20050615
1261,46,2,2144,0.99,2,20050617
1263,46,2,2965,8.99,2,20050620
1264,46,2,2975,4.99,2,20050620
1265,46,2,3439,4.99,2,20050621
1266,46,2,3855,2.99,2,20050706
1268,46,2,5698,4.99,2,20050710
1270,46,2,8152,3.99,2,20050728
1271,46,2,9045,8.99,2,20050730
1272,46,2,9806,2.99,2,20050731
1274,46,2,10428,4.99,2,20050801
1278,46,2,12095,4.99,2,20050817
1279,46,2,12238,2.99,2,20050818
1280,46,2,12280,4.99,2,20050818
1282,46,2,12455,4.99,2,20050818
1284,46,2,14144,4.99,2,20050821
1285,46,2,14528,6.99,2,20050821
1290,47,2,175,3.99,2,20050526
1291,47,2,207,4.99,2,20050526
1295,47,2,3320,5.99,2,20050621
1297,47,2,4064,5.99,2,20050707
1299,47,2,6153,9.99,2,20050711
1300,47,2,6164,0.99,2,20050711
1302,47,2,8159,4.99,2,20050728
1303,47,2,8402,6.99,2,20050729
1305,47,2,9274,4.99,2,20050730
1307,47,2,11477,5.99,2,20050802
1309,47,2,12274,7.99,2,20050818
1311,47,2,15846,2.99,2,20050823
1312,48,2,72,0.99,2,20050525
1315,48,2,1689,9.99,2,20050616
1316,48,2,2822,0.99,2,20050619
1317,48,2,3758,4.99,2,20050706
1319,48,2,5148,6.99,2,20050709
1320,48,2,6498,3.99,2,20050712
1324,48,2,9742,7.99,2,20050731
1325,48,2,10276,2.99,2,20050801
1326,48,2,14450,1.99,2,20050821
1327,48,2,14536,2.99,2,20050821
1329,49,2,96,1.99,2,20050525
1331,49,2,846,2.99,2,20050530
1332,49,2,1010,4.99,2,20050531
1334,49,2,1237,9.99,2,20050615
1335,49,2,1688,0.99,2,20050616
1336,49,2,1777,6.99,2,20050616
1337,49,2,3235,4.99,2,20050621
1338,49,2,3575,4.99,2,20050706
1339,49,2,3615,0.99,2,20050706
1344,49,2,6759,4.99,2,20050712
1345,49,2,7209,4.99,2,20050727
1346,49,2,7742,8.99,2,20050728
1347,49,2,8553,10.99,2,20050729
1348,49,2,9006,0.99,2,20050730
1354,49,2,14168,5.99,2,20050821
1361,50,2,1136,4.99,2,20050531
1364,50,2,3000,0.99,2,20050620
1365,50,2,3169,2.99,2,20050620
1366,50,2,4149,2.99,2,20050707
1367,50,2,5290,4.99,2,20050709
1368,50,2,5641,4.99,2,20050710
1369,50,2,5681,9.99,2,20050710
1371,50,2,6634,0.99,2,20050712
1377,50,2,9179,0.99,2,20050730
1379,50,2,9691,10.99,2,20050731
1380,50,2,10046,2.99,2,20050731
1381,50,2,10165,0.99,2,20050731
1382,50,2,10180,6.99,2,20050731
1383,50,2,10261,4.99,2,20050801
1384,50,2,10485,7.99,2,20050801
1385,50,2,11053,3.99,2,20050802
1387,50,2,13136,7.99,2,20050819
1389,50,2,15138,2.99,2,20050822
1390,50,2,15388,6.99,2,20050822
1392,51,2,119,4.99,2,20050525
1394,51,2,1028,4.99,2,20050531
1395,51,2,1373,1.99,2,20050615
1399,51,2,5304,5.99,2,20050709
1408,51,2,9649,0.99,2,20050731
1409,51,2,10244,4.99,2,20050801
1413,51,2,11685,4.99,2,20050817
1414,51,2,11751,6.99,2,20050817
1417,51,2,13098,2.99,2,20050819
1420,51,2,13882,2.99,2,20050820
1421,51,2,14221,6.99,2,20050821
1422,51,2,14512,4.99,2,20050821
1427,52,2,2232,0.99,2,20050618
1429,52,2,3196,4.99,2,20050621
1432,52,2,5313,3.99,2,20050709
1435,52,2,7284,0.99,2,20050727
1436,52,2,7438,5.99,2,20050727
1437,52,2,7627,4.99,2,20050728
1440,52,2,9749,3.99,2,20050731
1441,52,2,9797,4.99,2,20050731
1442,52,2,10591,0.99,2,20050801
1446,52,2,12200,2.99,2,20050818
1447,52,2,12520,0.99,2,20050818
1448,52,2,13090,5.99,2,20050819
1449,52,2,14820,2.99,2,20050822
1451,52,2,14961,6.99,2,20050822
1452,52,2,15891,5.99,2,20050823
1457,53,2,783,5.99,2,20050529
1458,53,2,856,9.99,2,20050530
1463,53,2,3140,2.99,2,20050620
1464,53,2,3244,0.99,2,20050621
1465,53,2,3591,2.99,2,20050706
1466,53,2,3898,4.99,2,20050706
1467,53,2,5185,2.99,2,20050709
1468,53,2,7466,2.99,2,20050727
1476,53,2,13789,2.99,2,20050820
1478,53,2,14091,0.99,2,20050821
1479,53,2,14119,5.99,2,20050821
1481,53,2,14811,0.99,2,20050822
1482,53,2,11657,7.98,2,20060214
1484,54,2,198,4.99,2,20050526
1485,54,2,441,4.99,2,20050527
1486,54,2,545,3.99,2,20050528
1489,54,2,2323,6.99,2,20050618
1491,54,2,4657,4.99,2,20050708
1492,54,2,5055,1.99,2,20050709
1496,54,2,6560,2.99,2,20050712
1498,54,2,8992,4.99,2,20050730
1499,54,2,10489,5.99,2,20050801
1500,54,2,10882,5.99,2,20050802
1503,54,2,11887,2.99,2,20050817
1505,54,2,12775,5.99,2,20050818
1507,54,2,12872,0.99,2,20050819
1508,54,2,13315,2.99,2,20050819
1516,55,2,1825,2.99,2,20050616
1517,55,2,2062,2.99,2,20050617
1522,55,2,6314,7.99,2,20050711
1523,55,2,7050,4.99,2,20050727
1524,55,2,8288,6.99,2,20050729
1526,55,2,9596,5.99,2,20050731
1527,55,2,9798,2.99,2,20050731
1528,55,2,11287,1.99,2,20050802
1531,55,2,12972,1.99,2,20050819
1539,56,2,1795,6.99,2,20050616
1544,56,2,3771,2.99,2,20050706
1546,56,2,4702,4.99,2,20050708
1550,56,2,7942,0.99,2,20050728
1552,56,2,10356,6.99,2,20050801
1553,56,2,10678,0.99,2,20050801
1557,56,2,12537,1.99,2,20050818
1558,56,2,12713,4.99,2,20050818
1559,56,2,13560,8.99,2,20050820
1561,56,2,14291,3.99,2,20050821
1562,56,2,14534,0.99,2,20050821
1563,56,2,15702,7.99,2,20050823
1564,56,2,15714,4.99,2,20060214
1565,57,2,152,9.99,2,20050526
1566,57,2,943,4.99,2,20050530
1570,57,2,2910,7.99,2,20050620
1573,57,2,4226,4.99,2,20050707
1576,57,2,5948,2.99,2,20050710
1577,57,2,6482,4.99,2,20050712
1579,57,2,6649,4.99,2,20050712
1580,57,2,8249,5.99,2,20050729
1582,57,2,9136,0.99,2,20050730
1585,57,2,9812,2.99,2,20050731
1586,57,2,10169,4.99,2,20050731
1587,57,2,12925,5.99,2,20050819
1588,57,2,13163,0.99,2,20050819
1589,57,2,13743,0.99,2,20050820
1590,57,2,13929,9.99,2,20050820
1591,57,2,15571,0.99,2,20050823
1592,57,2,15871,9.99,2,20050823
1594,58,2,276,7.99,2,20050526
1595,58,2,761,0.99,2,20050529
1597,58,2,2543,0.99,2,20050619
1600,58,2,4131,4.99,2,20050707
1601,58,2,5439,1.99,2,20050709
1603,58,2,7487,4.99,2,20050727
1605,58,2,9561,2.99,2,20050731
1606,58,2,10037,2.99,2,20050731
1608,58,2,10256,4.99,2,20050801
1611,58,2,12292,8.99,2,20050818
1615,58,2,13973,4.99,2,20050820
1616,58,2,14305,5.99,2,20050821
1619,58,2,15326,0.99,2,20060214
1620,59,2,212,4.99,2,20050526
1621,59,2,951,2.99,2,20050530
1626,59,2,4148,2.99,2,20050707
1630,59,2,5195,8.99,2,20050709
1634,59,2,8643,4.99,2,20050729
1636,59,2,9573,6.99,2,20050731
1637,59,2,11396,4.99,2,20050802
1639,59,2,13282,2.99,2,20050819
1641,59,2,13921,4.99,2,20050820
1644,59,2,15271,5.99,2,20050822
1645,59,2,15744,4.99,2,20050823
1646,59,2,15905,2.99,2,20050823
1648,60,2,706,1.99,2,20050529
1649,60,2,934,2.99,2,20050530
1650,60,2,1482,4.99,2,20050615
1651,60,2,2394,4.99,2,20050618
1652,60,2,3473,2.99,2,20050705
1655,60,2,7067,0.99,2,20050727
1660,60,2,10680,0.99,2,20050801
1664,60,2,12614,7.99,2,20050818
1670,60,2,12489,9.98,2,20060214
1671,60,2,14741,0.00,2,20060214
1674,61,2,7071,1.99,2,20050727
1675,61,2,8029,6.99,2,20050728
1676,61,2,8075,4.99,2,20050728
1678,61,2,9597,6.99,2,20050731
1679,61,2,10549,0.99,2,20050801
1680,61,2,11379,2.99,2,20050802
1684,61,2,15089,6.99,2,20050822
1686,62,2,885,0.99,2,20050530
1688,62,2,1241,6.99,2,20050615
1691,62,2,3021,4.99,2,20050620
1695,62,2,3843,2.99,2,20050706
1696,62,2,4159,4.99,2,20050707
1697,62,2,5292,2.99,2,20050709
1698,62,2,8360,4.99,2,20050729
1699,62,2,10080,0.99,2,20050731
1703,62,2,13512,8.99,2,20050820
1704,62,2,14574,1.99,2,20050821
1705,62,2,14594,2.99,2,20050821
1706,62,2,14821,4.99,2,20050822
1709,63,2,1818,0.99,2,20050616
1710,63,2,3923,8.99,2,20050706
1713,63,2,5788,4.99,2,20050710
1714,63,2,5832,4.99,2,20050710
1715,63,2,6769,3.99,2,20050712
1716,63,2,6847,8.99,2,20050712
1717,63,2,8311,5.99,2,20050729
1718,63,2,9007,0.99,2,20050730
1720,63,2,9549,3.99,2,20050731
1722,63,2,9938,2.99,2,20050731
1723,63,2,10148,0.99,2,20050731
1726,63,2,12342,2.99,2,20050818
1727,63,2,12515,0.99,2,20050818
1737,64,2,1335,0.99,2,20050615
1739,64,2,3982,0.99,2,20050706
1742,64,2,4819,5.99,2,20050708
1743,64,2,4971,5.99,2,20050708
1745,64,2,5279,2.99,2,20050709
1747,64,2,6372,2.99,2,20050711
